name,i,the,you,to,and,a,me,it,not,in,my,is,of,your,that,do,on,are,we,am,will,all,for,no,be,have,love,so,know,this,but,with,what,just,when,like,now,que,time,can,come,de,there,go,up,oh,la,one,they
Lodger,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Dabbs,4.0,10.0,3.0,6.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,13.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Five Knuckle,6.0,1.0,13.0,2.0,2.0,1.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Southgang,1.0,13.0,3.0,4.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,8.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Eins Zwo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe 90,0.0,6.0,13.0,8.0,1.0,2.0,0.0,8.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Korn & The Dust Brothers,15.0,8.0,7.0,3.0,3.0,0.0,14.0,1.0,0.0,0.0,13.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Comadre,7.0,7.0,10.0,1.0,3.0,0.0,5.0,4.0,5.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
Jean Sibelius,0.0,8.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spazzys,10.0,3.0,2.0,9.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
Dlux,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Highland,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Orion Too,13.0,1.0,10.0,5.0,9.0,1.0,0.0,3.0,3.0,1.0,4.0,8.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Gang,3.0,16.0,1.0,4.0,7.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Clique Girlz,15.0,2.0,0.0,3.0,4.0,2.0,6.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,21.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,3.0,0.0
Surgical Dissection,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Shutrick,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pain Confessor,8.0,3.0,0.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,8.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Ill Bill,6.0,16.0,13.0,5.0,11.0,10.0,2.0,2.0,1.0,4.0,3.0,3.0,6.0,23.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miniature Tigers,23.0,2.0,3.0,2.0,7.0,13.0,6.0,1.0,1.0,4.0,1.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0,1.0,3.0,4.0,6.0,0.0,3.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,24.0,1.0,0.0
Haley James Scott,38.0,3.0,25.0,0.0,5.0,11.0,11.0,2.0,10.0,3.0,1.0,4.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,10.0,1.0,0.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,3.0,0.0
BBMak,22.0,5.0,38.0,4.0,9.0,4.0,2.0,1.0,6.0,4.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,18.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,0.0
Sharyn Maceren,7.0,1.0,9.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,6.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nick Cannon,55.0,14.0,72.0,18.0,18.0,3.0,22.0,18.0,5.0,4.0,24.0,1.0,3.0,9.0,16.0,3.0,7.0,0.0,2.0,3.0,1.0,9.0,9.0,4.0,3.0,5.0,12.0,8.0,3.0,3.0,3.0,1.0,0.0,4.0,12.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,5.0,1.0,0.0,4.0,3.0
De Poema's,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Watershed,19.0,2.0,12.0,3.0,12.0,0.0,7.0,2.0,0.0,3.0,2.0,1.0,1.0,8.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0
Vanessa Rubin,4.0,8.0,3.0,3.0,9.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
Suburban Legends,57.0,51.0,9.0,7.0,4.0,5.0,4.0,4.0,4.0,9.0,2.0,5.0,1.0,4.0,1.0,2.0,42.0,3.0,0.0,42.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0
DJ Class,39.0,32.0,10.0,4.0,9.0,3.0,5.0,12.0,6.0,16.0,8.0,8.0,4.0,4.0,3.0,5.0,7.0,0.0,1.0,22.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,16.0,3.0,4.0,1.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,3.0
Sinkope,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ton Steine Scherben,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rojo,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SE7EN,11.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joanne Harris,0.0,11.0,0.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
Dispatched,3.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Paris Bennett,17.0,11.0,19.0,9.0,6.0,7.0,4.0,10.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,8.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3.0
ADULT.,4.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Paul & Fritz Kalkbrenner,4.0,12.0,3.0,4.0,4.0,2.0,3.0,3.0,7.0,9.0,1.0,9.0,2.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Byte,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Loveless,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rev. Paul Jones,16.0,5.0,12.0,8.0,2.0,1.0,7.0,0.0,4.0,0.0,7.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,6.0,0.0,13.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Blues Motel,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jevetta Steele,13.0,4.0,14.0,2.0,3.0,10.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megan Rochell,32.0,17.0,28.0,7.0,8.0,4.0,4.0,10.0,6.0,5.0,1.0,7.0,2.0,2.0,6.0,12.0,5.0,0.0,1.0,9.0,6.0,3.0,5.0,6.0,17.0,2.0,1.0,3.0,9.0,5.0,1.0,9.0,6.0,2.0,1.0,3.0,1.0,0.0,5.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,7.0,3.0
Terry Poison,7.0,13.0,4.0,7.0,7.0,11.0,1.0,9.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,2.0
Overthrow,0.0,0.0,10.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chantay Savage,66.0,10.0,24.0,21.0,9.0,0.0,9.0,0.0,11.0,3.0,9.0,0.0,1.0,2.0,4.0,1.0,0.0,3.0,0.0,2.0,27.0,9.0,3.0,6.0,2.0,5.0,7.0,12.0,7.0,0.0,3.0,7.0,0.0,4.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,6.0,0.0
Valentina dorme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Cena,14.0,17.0,22.0,12.0,6.0,6.0,7.0,1.0,2.0,4.0,4.0,17.0,8.0,8.0,1.0,0.0,2.0,4.0,5.0,13.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0,6.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
No Vacancy,13.0,6.0,12.0,0.0,3.0,7.0,0.0,3.0,5.0,3.0,4.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,7.0,1.0,0.0,6.0,0.0,1.0,2.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Deemi,15.0,17.0,0.0,4.0,11.0,3.0,4.0,4.0,5.0,19.0,21.0,3.0,12.0,0.0,4.0,3.0,1.0,0.0,1.0,5.0,0.0,3.0,6.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
Blulight,17.0,5.0,13.0,6.0,5.0,3.0,9.0,1.0,0.0,0.0,15.0,8.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0
Fourteen 14,15.0,1.0,14.0,4.0,4.0,0.0,39.0,1.0,36.0,7.0,5.0,1.0,0.0,8.0,1.0,34.0,0.0,3.0,0.0,3.0,5.0,1.0,0.0,20.0,4.0,1.0,13.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Saetia,11.0,3.0,3.0,2.0,6.0,0.0,1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Nomy,4.0,23.0,35.0,7.0,10.0,14.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,3.0,12.0,28.0,0.0,0.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0
Jim Bianco,0.0,14.0,23.0,1.0,7.0,10.0,0.0,6.0,1.0,2.0,0.0,5.0,4.0,5.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
Trigo Limpio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hurriganes,6.0,14.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Zombie Apocalypse,3.0,22.0,28.0,15.0,2.0,2.0,1.0,11.0,2.0,8.0,6.0,1.0,0.0,5.0,2.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blind Myself,3.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
The Livid,0.0,1.0,17.0,10.0,3.0,1.0,0.0,13.0,8.0,2.0,0.0,3.0,1.0,9.0,0.0,6.0,4.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0
Verónica Castro,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Base,41.0,15.0,36.0,16.0,6.0,8.0,6.0,9.0,8.0,2.0,4.0,2.0,4.0,1.0,5.0,3.0,3.0,5.0,1.0,5.0,2.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,29.0,3.0,2.0,2.0,1.0,1.0,4.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0
John Conlee,6.0,12.0,3.0,2.0,1.0,4.0,1.0,1.0,11.0,2.0,1.0,3.0,1.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Mercury Arc,0.0,6.0,0.0,2.0,8.0,10.0,0.0,0.0,2.0,9.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
Arnee Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ingrimm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michelle Darkness,5.0,5.0,4.0,0.0,2.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
